"","Geneid","DZ_curves_0_1","DZ_curves_0_2","DZ_curves_0_3","ensgene","symbol"
"2439","ENSG00000109099.16",3288.61372476754,3163.99971023621,2762.76228996494,"ENSG00000109099","PMP22"
"2440","ENSG00000109103.12",350.994842199304,390.133450678659,318.746898303766,"ENSG00000109103","UNC119"
"2441","ENSG00000109107.14",3192.9749255657,3193.25931167503,2529.52721249818,"ENSG00000109107","ALDOC"
"2442","ENSG00000109111.15",4491.42796274606,4459.00062556732,5056.19590462374,"ENSG00000109111","SUPT6H"
"2443","ENSG00000109118.14",1660.44965908965,1662.32967086461,1678.03080347196,"ENSG00000109118","PHF12"
"2444","ENSG00000109133.13",15721.3527768776,15403.0853525809,15523.5520061079,"ENSG00000109133","TMEM33"
"2445","ENSG00000109158.11",14564.8207612134,13752.7835895116,13381.7503586576,"ENSG00000109158","GABRA4"
"2446","ENSG00000109171.15",4552.30003651422,4901.40494399013,4417.82770649177,"ENSG00000109171","SLAIN2"
"2447","ENSG00000109180.15",9159.3000143022,8939.15699153793,8510.41047461916,"ENSG00000109180","OCIAD1"
"2448","ENSG00000109184.15",6908.15658998182,6862.14436746882,7920.00994833248,"ENSG00000109184","DCUN1D4"
"2449","ENSG00000109189.13",1665.36144028437,2031.56910988536,1792.2721732478,"ENSG00000109189","USP46"
"2450","ENSG00000109220.11",433.146007477097,423.749377119038,408.31829651231,"ENSG00000109220","CHIC2"
"2451","ENSG00000109265.15",9407.15052694849,9179.37518393998,9495.8779522228,"ENSG00000109265","KIAA1211"
"2452","ENSG00000109270.13",2192.56354788941,2184.11606975937,1979.03407504531,"ENSG00000109270","LAMTOR3"
"2453","ENSG00000109320.13",2740.03149394376,2748.80485007042,2822.28664502077,"ENSG00000109320","NFKB1"
"2454","ENSG00000109323.11",2064.88163122458,1962.18885841124,1844.14509053478,"ENSG00000109323","MANBA"
"2455","ENSG00000109332.20",20060.4107448123,19590.8517004617,18543.3877995506,"ENSG00000109332","UBE2D3"
"2456","ENSG00000109381.21",3112.93749938264,3296.9370155559,3364.86782143598,"ENSG00000109381","ELF2"
"2457","ENSG00000109390.13",1230.56355666037,1392.02668590178,1337.80818823339,"ENSG00000109390","NDUFC1"
"2458","ENSG00000109436.8",3149.33590714576,3032.64213518168,3019.05144232621,"ENSG00000109436","TBC1D9"
"2459","ENSG00000109445.11",2839.17112553366,2761.16835072923,2557.93483777589,"ENSG00000109445","ZNF330"
"2460","ENSG00000109452.13",648.306073844797,654.227027412147,583.69527789292,"ENSG00000109452","INPP4B"
"2461","ENSG00000109458.9",2513.67632909476,2378.87481800416,3018.46603117483,"ENSG00000109458","GAB1"
"2462","ENSG00000109466.14",1353.67382402992,1269.00217609187,1161.29565931407,"ENSG00000109466","KLHL2"
"2463","ENSG00000109475.17",19132.0542782212,17411.5384206404,16532.9591704353,"ENSG00000109475","RPL34"
"2464","ENSG00000109519.13",1744.22984020595,1836.63681424146,1709.70482585761,"ENSG00000109519","GRPEL1"
"2465","ENSG00000109534.17",1747.08742417094,1852.83953774551,1750.09633551048,"ENSG00000109534","GAR1"
"2466","ENSG00000109536.12",2148.76682210794,2036.60127661659,2120.35358305128,"ENSG00000109536","FRG1"
"2467","ENSG00000109572.15",12034.6789760854,11655.9159390624,11153.1380050101,"ENSG00000109572","CLCN3"
"2468","ENSG00000109576.14",1460.72472866093,1336.29150785434,1499.00476174968,"ENSG00000109576","AADAT"
"2469","ENSG00000109586.12",2681.54670177649,2621.95158729369,2935.56660979244,"ENSG00000109586","GALNT7"
"2470","ENSG00000109606.13",14054.2222197642,14398.4762927441,15122.214153785,"ENSG00000109606","DHX15"
"2471","ENSG00000109618.13",1333.73231520638,1267.39281849364,1158.53179362402,"ENSG00000109618","SEPSECS"
"2472","ENSG00000109654.16",8174.75579155217,8196.88760876605,8228.40496874361,"ENSG00000109654","TRIM2"
"2473","ENSG00000109670.16",2730.63293072172,2725.54371576716,2859.88883865886,"ENSG00000109670","FBXW7"
"2474","ENSG00000109674.4",1320.27593361169,1436.20537672983,1579.45480309452,"ENSG00000109674","NEIL3"
"2475","ENSG00000109680.11",335.138816390409,434.181538615299,379.270069083645,"ENSG00000109680","TBC1D19"
"2476","ENSG00000109685.19",7641.00614318822,7949.35981124256,8954.37575133227,"ENSG00000109685","NSD2"
"2477","ENSG00000109686.19",6731.79241035715,7225.63365953863,6901.04084210753,"ENSG00000109686","SH3D19"
"2478","ENSG00000109689.19",1335.75481227482,1287.88533520745,1403.82428870983,"ENSG00000109689","STIM2"
"2479","ENSG00000109736.15",651.221205118524,640.823711202894,611.830238421618,"ENSG00000109736","MFSD10"
"2480","ENSG00000109756.10",4720.53450477682,4543.38093555256,4990.72478409508,"ENSG00000109756","RAPGEF2"
"2481","ENSG00000109762.17",1357.07706534602,1301.66219649171,1165.1561887578,"ENSG00000109762","SNX25"
"2482","ENSG00000109775.11",1633.95277972801,1721.77733877281,1533.01268906754,"ENSG00000109775","UFSP2"
"2483","ENSG00000109787.13",4452.52069326189,4510.07053883945,4267.07231613933,"ENSG00000109787","KLF3"
"2484","ENSG00000109790.18",2571.21533477417,2834.53345865281,2482.6418173503,"ENSG00000109790","KLHL5"
"2485","ENSG00000109805.10",4445.28095139691,4462.61504884966,5644.64195328405,"ENSG00000109805","NCAPG"
"2486","ENSG00000109814.12",4132.7619337186,3998.39870457946,3767.12758253778,"ENSG00000109814","UGDH"
"2487","ENSG00000109819.9",1273.2823253159,1204.9600452147,1213.32136183861,"ENSG00000109819","PPARGC1A"
"2488","ENSG00000109832.14",871.499222869803,907.204020737134,880.72132294739,"ENSG00000109832","DDX25"
"2489","ENSG00000109851.7",502.650371072763,502.66295497486,521.321413144362,"ENSG00000109851","DBX1"
"2490","ENSG00000109854.14",3363.9251689206,3353.61329033834,3282.64631915156,"ENSG00000109854","HTATIP2"
"2491","ENSG00000109861.17",10294.0554310644,10213.1591486776,9648.37822840857,"ENSG00000109861","CTSC"
"2492","ENSG00000109881.17",1156.60295256895,1179.53370705231,1240.36086539179,"ENSG00000109881","CCDC34"
"2493","ENSG00000109911.19",1440.5305426926,1456.60570690998,1294.91863104615,"ENSG00000109911","ELP4"
"2494","ENSG00000109917.11",4540.45788964761,4082.49490666047,3729.28488962171,"ENSG00000109917","ZPR1"
"2495","ENSG00000109919.10",7614.05761357657,8101.14516170055,7613.21903679283,"ENSG00000109919","MTCH2"
"2496","ENSG00000109920.13",4956.6841283712,4679.29865109647,6409.01319053436,"ENSG00000109920","FNBP4"
"2497","ENSG00000109929.10",7903.08739450006,7765.90813897454,7957.47068616798,"ENSG00000109929","SC5D"
"2498","ENSG00000109956.13",1255.96442496315,1406.081868859,1225.21392706726,"ENSG00000109956","B3GAT1"
"2499","ENSG00000109971.14",126976.475761505,123960.910299727,120042.636298758,"ENSG00000109971","HSPA8"
"2500","ENSG00000110011.14",804.976486982328,781.958224937579,657.907758658107,"ENSG00000110011","DNAJC4"
"2501","ENSG00000110013.13",910.185147607609,858.671606218572,773.635908948746,"ENSG00000110013","SIAE"
"2502","ENSG00000110025.13",977.275289629342,944.962189514239,936.19855932189,"ENSG00000110025","SNX15"
"2503","ENSG00000110046.13",513.893267999608,531.379236411377,587.941404291374,"ENSG00000110046","ATG2A"
"2504","ENSG00000110047.18",2034.38628894539,2076.51314264331,1930.812513008,"ENSG00000110047","EHD1"
"2505","ENSG00000110048.12",6319.34484967067,6159.79285191616,6027.77079549672,"ENSG00000110048","OSBP"
"2506","ENSG00000110057.8",313.754828523399,354.61765379459,300.99224047117,"ENSG00000110057","UNC93B1"
"2507","ENSG00000110060.9",2854.86689006134,2849.51030111924,2745.95945391052,"ENSG00000110060","PUS3"
"2508","ENSG00000110063.10",1355.24029152435,1852.77984559985,1333.46520413499,"ENSG00000110063","DCPS"
"2509","ENSG00000110066.15",5538.55445420474,5131.04005298856,5491.10063047503,"ENSG00000110066","KMT5B"
"2510","ENSG00000110074.12",1652.89157508745,1562.16514323052,1929.1464130491,"ENSG00000110074","FOXRED1"
"2511","ENSG00000110075.15",9528.329392757,10398.1900765716,11087.3304352129,"ENSG00000110075","PPP6R3"
"2512","ENSG00000110076.20",390.051479182277,320.314308147806,258.703182908023,"ENSG00000110076","NRXN2"
"2513","ENSG00000110080.20",4411.18258797888,4691.55661335609,4204.96448223289,"ENSG00000110080","ST3GAL4"
"2514","ENSG00000110090.13",11906.1647460599,12027.6323011393,11628.7188789721,"ENSG00000110090","CPT1A"
"2515","ENSG00000110092.4",20936.2121533732,22263.6263962444,23469.6555355972,"ENSG00000110092","CCND1"
"2516","ENSG00000110104.13",2739.7108687234,2921.97468881755,2674.37324225678,"ENSG00000110104","CCDC86"
"2517","ENSG00000110107.9",5174.60735926393,5008.32023454752,5077.91590112126,"ENSG00000110107","PRPF19"
"2518","ENSG00000110108.10",1547.22066879385,1499.09153808906,1570.22859408585,"ENSG00000110108","TMEM109"
"2519","ENSG00000110171.21",525.073496355538,448.617364739194,472.585829773805,"ENSG00000110171","TRIM3"
"2520","ENSG00000110172.12",3335.92205820593,3420.24278847721,3625.46983340034,"ENSG00000110172","CHORDC1"
"2521","ENSG00000110200.9",719.099786764315,708.06733644946,730.073155023077,"ENSG00000110200","ANAPC15"
"2522","ENSG00000110218.9",2979.20074178015,2840.09783457111,2834.49178159981,"ENSG00000110218","PANX1"
"2523","ENSG00000110237.5",2451.10774746119,2194.16059943353,2457.3545219079,"ENSG00000110237","ARHGEF17"
"2524","ENSG00000110274.16",1968.94262828835,2005.77639005525,2379.02473125318,"ENSG00000110274","CEP164"
"2525","ENSG00000110315.7",2274.38071175715,2185.79668205158,2171.08011751935,"ENSG00000110315","RNF141"
"2526","ENSG00000110318.15",711.569635516493,663.283762214114,762.528217733111,"ENSG00000110318","CEP126"
"2527","ENSG00000110321.19",66845.1039422869,68708.8398604969,68337.4878098744,"ENSG00000110321","EIF4G2"
"2528","ENSG00000110330.10",5160.77798078255,5097.79402750521,5058.48210341177,"ENSG00000110330","BIRC2"
"2529","ENSG00000110344.10",11320.2122807899,11490.255951161,11722.910761527,"ENSG00000110344","UBE4A"
"2530","ENSG00000110367.14",32078.11685315,32275.8964944748,33026.5392699297,"ENSG00000110367","DDX6"
"2531","ENSG00000110395.7",19807.0250341024,19168.2039510476,19961.5949525943,"ENSG00000110395","CBL"
"2532","ENSG00000110400.11",15137.2910195013,15693.7999671573,16106.1290998935,"ENSG00000110400","NECTIN1"
"2533","ENSG00000110422.12",3285.91773330193,3231.06272534793,3265.89683594157,"ENSG00000110422","HIPK3"
"2534","ENSG00000110429.14",1725.16130488205,1824.78529955554,1727.87381004929,"ENSG00000110429","FBXO3"
"2535","ENSG00000110435.13",2051.09878127481,1993.32649531223,1986.56613471781,"ENSG00000110435","PDHX"
"2536","ENSG00000110442.12",1200.34266659164,1226.59038807985,1291.72216789833,"ENSG00000110442","COMMD9"
"2537","ENSG00000110492.17",6535.74682119146,6494.07245189414,6152.90703449187,"ENSG00000110492","MDK"
"2538","ENSG00000110497.15",2084.77366093608,2402.331444279,2002.90848029924,"ENSG00000110497","AMBRA1"
"2539","ENSG00000110514.19",5979.08573718824,6195.68875961159,6451.51954662626,"ENSG00000110514","MADD"
"2540","ENSG00000110536.14",1651.42692163329,1665.64577380973,1633.23828858152,"ENSG00000110536","PTPMT1"
"2541","ENSG00000110583.13",2427.97905903252,2360.3648069056,2853.40258394919,"ENSG00000110583","NAA40"
"2542","ENSG00000110619.18",2748.99771680727,2806.68675896546,2747.52973662954,"ENSG00000110619","CARS"
"2543","ENSG00000110651.12",8466.70327011374,8685.14966609319,7931.47824021484,"ENSG00000110651","CD81"
"2544","ENSG00000110660.15",6077.19178546997,5912.86881086498,5747.94041608879,"ENSG00000110660","SLC35F2"
"2545","ENSG00000110696.10",10148.776129812,10478.6636102528,10290.3275189186,"ENSG00000110696","C11orf58"
"2546","ENSG00000110697.13",811.831027760704,756.097548436042,858.430679281388,"ENSG00000110697","PITPNM1"
"2547","ENSG00000110700.7",35382.8330737599,33005.9344281972,30890.0394722972,"ENSG00000110700","RPS13"
"2548","ENSG00000110711.11",1264.11679982724,1271.71699009193,1168.47675316184,"ENSG00000110711","AIP"
"2549","ENSG00000110713.17",9275.05303674999,9924.00266022766,10187.4278356013,"ENSG00000110713","NUP98"
"2550","ENSG00000110717.13",1054.87059565651,1081.76817538142,1072.08360941217,"ENSG00000110717","NDUFS8"
"2551","ENSG00000110719.10",733.460965295735,686.511765504722,800.309221611445,"ENSG00000110719","TCIRG1"
"2552","ENSG00000110721.12",2238.07907597391,2269.40222160287,2301.56899746597,"ENSG00000110721","CHKA"
"2553","ENSG00000110756.18",2996.78932002984,3214.63322304863,3076.72289453473,"ENSG00000110756","HPS5"
"2554","ENSG00000110768.12",3024.08209441699,2964.29266967282,2960.34041973333,"ENSG00000110768","GTF2H1"
"2555","ENSG00000110801.14",1214.55652207536,1356.55991073179,1277.13060758029,"ENSG00000110801","PSMD9"
"2556","ENSG00000110811.20",691.577722649767,670.235272545259,729.754301962201,"ENSG00000110811","P3H3"
"2557","ENSG00000110841.14",3364.74008713095,3441.42180079336,3846.69458289537,"ENSG00000110841","PPFIBP1"
"2558","ENSG00000110844.14",636.667108468213,610.559400355765,805.555858884511,"ENSG00000110844","PRPF40B"
"2559","ENSG00000110851.12",3465.52427402141,3461.06664751819,3440.64403410575,"ENSG00000110851","PRDM4"
"2560","ENSG00000110871.15",2107.40007875711,2073.95891976619,1887.08074678923,"ENSG00000110871","COQ5"
"2561","ENSG00000110880.11",12354.1962514012,12491.6012681523,12771.1431345498,"ENSG00000110880","CORO1C"
"2562","ENSG00000110881.12",2003.62755331764,1782.85444187505,1915.3750905282,"ENSG00000110881","ASIC1"
"2563","ENSG00000110888.19",821.708736285529,1044.43201553875,1056.34326244801,"ENSG00000110888","CAPRIN2"
"2564","ENSG00000110906.13",4688.50830016734,4600.58077346723,4663.53556932138,"ENSG00000110906","KCTD10"
"2565","ENSG00000110911.17",4248.72278337478,4344.87720476784,4362.57809903299,"ENSG00000110911","SLC11A2"
"2566","ENSG00000110917.8",12834.4206234903,12737.261746054,12522.4864059692,"ENSG00000110917","MLEC"
"2567","ENSG00000110921.14",637.262962828568,698.355079236514,651.795276843548,"ENSG00000110921","MVK"
"2568","ENSG00000110925.7",2409.11369583741,2539.70940384696,2554.21987192857,"ENSG00000110925","CSRNP2"
"2569","ENSG00000110931.19",7496.21929092213,7477.18542219457,6936.44987877593,"ENSG00000110931","CAMKK2"
"2570","ENSG00000110955.9",43025.9238140253,42436.5739539419,41449.5181565148,"ENSG00000110955","ATP5B"
"2571","ENSG00000110958.16",27610.801702812,28467.156622355,26975.3755536004,"ENSG00000110958","PTGES3"
"2572","ENSG00000110987.9",5097.11162905181,4867.28206760353,4560.7607807021,"ENSG00000110987","BCL7A"
"2573","ENSG00000111011.18",5886.64750606541,5573.02748699386,5963.64744210404,"ENSG00000111011","RSRC2"
"2574","ENSG00000111052.8",672.112534850803,605.563578111709,637.753719107138,"ENSG00000111052","LIN7A"
"2575","ENSG00000111142.14",16177.5851385478,15902.7812729357,14385.2584812702,"ENSG00000111142","METAP2"
"2576","ENSG00000111144.10",13852.1015073996,12766.5706983548,11258.2253316656,"ENSG00000111144","LTA4H"
"2577","ENSG00000111145.8",4105.46100767458,4089.11759575389,3939.90067342942,"ENSG00000111145","ELK3"
"2578","ENSG00000111196.10",1070.02702277969,1205.59022181367,1209.70118152957,"ENSG00000111196","MAGOHB"
"2579","ENSG00000111203.13",1539.43531186015,1440.15870898526,1595.83309148227,"ENSG00000111203","ITFG2"
"2580","ENSG00000111206.13",8806.07960635311,9721.19625010198,10519.3326674924,"ENSG00000111206","FOXM1"
"2581","ENSG00000111229.16",7214.60950494813,7288.11830678681,7180.43818787637,"ENSG00000111229","ARPC3"
"2582","ENSG00000111231.9",2042.16750860522,2101.30834689479,2110.47529598112,"ENSG00000111231","GPN3"
"2583","ENSG00000111237.19",2485.08244522309,2400.19654036564,2512.75392492798,"ENSG00000111237","VPS29"
"2584","ENSG00000111247.15",2244.36347994236,2407.63764415455,2537.04518425225,"ENSG00000111247","RAD51AP1"
"2585","ENSG00000111249.14",537.630660840877,536.148763884636,570.734542497285,"ENSG00000111249","CUX2"
"2586","ENSG00000111252.11",2104.53151756722,2231.07753209333,2063.38322261811,"ENSG00000111252","SH2B3"
"2587","ENSG00000111261.14",1487.40598077492,1448.91985020273,1719.19014175026,"ENSG00000111261","MANSC1"
"2588","ENSG00000111266.9",4085.09444749663,4335.39460340241,4429.76629849023,"ENSG00000111266","DUSP16"
"2589","ENSG00000111269.3",2643.10348528754,2396.77705481523,2330.41417336681,"ENSG00000111269","CREBL2"
"2590","ENSG00000111271.15",3417.02382587903,3379.04530916208,3287.20551807168,"ENSG00000111271","ACAD10"
"2591","ENSG00000111275.13",3416.10649447621,4086.71374264247,3596.73615423353,"ENSG00000111275","ALDH2"
"2592","ENSG00000111276.12",4950.50290797858,4708.81226780671,4736.94524047985,"ENSG00000111276","CDKN1B"
"2593","ENSG00000111300.10",6882.57848174161,7403.00221375532,7046.33859126503,"ENSG00000111300","NAA25"
"2594","ENSG00000111328.7",5884.13340471209,5911.5005550287,6307.34715045519,"ENSG00000111328","CDK2AP1"
"2595","ENSG00000111331.14",3002.4371262464,3485.59139532376,3528.66674930107,"ENSG00000111331","OAS3"
"2596","ENSG00000111358.14",3787.26497716647,3593.7186515488,3733.8122364864,"ENSG00000111358","GTF2H3"
"2597","ENSG00000111361.13",4277.57492127808,4521.76234263886,4499.38645718569,"ENSG00000111361","EIF2B1"
"2598","ENSG00000111364.16",2433.49660329109,2478.42686608009,2716.0988476011,"ENSG00000111364","DDX55"
"2599","ENSG00000111371.16",33508.0620311909,32495.7345479682,34534.1156649903,"ENSG00000111371","SLC38A1"
"2600","ENSG00000111412.6",3918.35737339563,3981.62873573974,3749.38180579041,"ENSG00000111412","C12orf49"
"2601","ENSG00000111445.14",2642.4351279082,2569.66314830256,2743.01770586245,"ENSG00000111445","RFC5"
"2602","ENSG00000111450.14",3816.06395624892,3897.4397388701,3975.1354308113,"ENSG00000111450","STX2"
"2603","ENSG00000111481.10",5457.31775767423,5607.75129042343,5377.94727542303,"ENSG00000111481","COPZ1"
"2604","ENSG00000111530.13",18951.1408231944,21056.8664137213,21846.0057175666,"ENSG00000111530","CAND1"
"2605","ENSG00000111540.16",6020.70656881983,5779.59881917353,5506.70280493179,"ENSG00000111540","RAB5B"
"2606","ENSG00000111554.15",350.601233781448,382.347616312645,475.039832767093,"ENSG00000111554","MDM1"
"2607","ENSG00000111581.10",7468.5330226273,7280.48040124395,7377.17586882631,"ENSG00000111581","NUP107"
"2608","ENSG00000111596.14",4824.92882554304,4746.34599690076,4680.90939791381,"ENSG00000111596","CNOT2"
"2609","ENSG00000111602.12",3398.14702283442,3708.32578085021,3929.84477826817,"ENSG00000111602","TIMELESS"
"2610","ENSG00000111605.18",12017.6338396597,12161.1240002127,12961.097964743,"ENSG00000111605","CPSF6"
"2611","ENSG00000111615.14",5890.21880617973,6229.32609688538,6565.52946530993,"ENSG00000111615","KRR1"
"2612","ENSG00000111639.8",3671.4397377616,4158.8624491329,4016.73483229236,"ENSG00000111639","MRPL51"
"2613","ENSG00000111640.15",172349.321979082,170011.765308019,159693.860548224,"ENSG00000111640","GAPDH"
"2614","ENSG00000111641.12",2685.64778735277,2637.12534422959,3041.2189858584,"ENSG00000111641","NOP2"
"2615","ENSG00000111642.16",34629.9800072695,32236.122337676,32092.2759344958,"ENSG00000111642","CHD4"
"2616","ENSG00000111647.13",3428.06700551011,3102.6567017087,3179.2351492115,"ENSG00000111647","UHRF1BP1L"
"2617","ENSG00000111652.10",1942.74701092136,1837.54069011093,1859.53297415445,"ENSG00000111652","COPS7A"
"2618","ENSG00000111653.20",724.818275414366,713.212227135048,672.588176970963,"ENSG00000111653","ING4"
"2619","ENSG00000111665.12",674.987191672131,757.440273150314,843.137179969291,"ENSG00000111665","CDCA3"
"2620","ENSG00000111666.11",922.068890628274,1030.96885206948,969.182681818305,"ENSG00000111666","CHPT1"
"2621","ENSG00000111667.14",4855.45479528292,5103.87953266588,4992.48832465011,"ENSG00000111667","USP5"
"2622","ENSG00000111669.15",22022.2206283778,21969.1780171085,22403.928041543,"ENSG00000111669","TPI1"
"2623","ENSG00000111670.16",1631.09763746517,1315.18424668503,1557.30372186516,"ENSG00000111670","GNPTAB"
"2624","ENSG00000111674.9",11866.5232167731,11270.1376637949,10783.908804627,"ENSG00000111674","ENO2"
"2625","ENSG00000111676.15",8015.04963787145,7428.42466052951,7737.25444649274,"ENSG00000111676","ATN1"
"2626","ENSG00000111678.11",1437.15733868246,1336.25119507235,1268.71153184725,"ENSG00000111678","C12orf57"
"2627","ENSG00000111684.11",1889.70871058006,1880.66074213165,1808.5666385264,"ENSG00000111684","LPCAT3"
"2628","ENSG00000111696.12",2189.1323676243,2159.98886204298,2036.6981010004,"ENSG00000111696","NT5DC3"
"2629","ENSG00000111707.12",5371.60555098559,5277.25182484394,5261.32960618328,"ENSG00000111707","SUDS3"
"2630","ENSG00000111711.10",2570.03258768455,2422.14745579044,2451.98072882788,"ENSG00000111711","GOLT1B"
"2631","ENSG00000111716.14",75335.2542205191,74417.1968974204,70372.1960973997,"ENSG00000111716","LDHB"
"2632","ENSG00000111725.11",1112.66703169099,1189.36726682947,1221.42779403067,"ENSG00000111725","PRKAB1"
"2633","ENSG00000111726.13",3618.59892694853,3427.60802630921,3199.46563419511,"ENSG00000111726","CMAS"
"2634","ENSG00000111727.12",921.584028967152,863.251490490318,972.810917330294,"ENSG00000111727","HCFC2"
"2635","ENSG00000111731.13",5519.36330456632,5717.12694134423,6354.50380399891,"ENSG00000111731","C2CD5"
"2636","ENSG00000111737.12",2385.93924324187,2419.24419830109,2470.23963621143,"ENSG00000111737","RAB35"
"2637","ENSG00000111752.11",3918.04321625153,3972.86355263807,4022.64761444147,"ENSG00000111752","PHC1"
"2638","ENSG00000111775.3",6085.85447881602,6071.7854105255,6223.42225107209,"ENSG00000111775","COX6A1"
"2639","ENSG00000111785.21",1522.84644329266,1664.26930142283,1811.63031934855,"ENSG00000111785","RIC8B"
"2640","ENSG00000111786.9",7874.90238977039,8210.65808204,8109.75341515099,"ENSG00000111786","SRSF9"
"2641","ENSG00000111790.14",1830.01571903634,1717.98584121095,1988.88426343071,"ENSG00000111790","FGFR1OP2"
"2642","ENSG00000111801.16",881.327360912932,836.238085046429,841.855436993985,"ENSG00000111801","BTN3A3"
"2643","ENSG00000111802.14",2806.36724532898,2807.71963307528,2799.70878396694,"ENSG00000111802","TDP2"
"2644","ENSG00000111817.19",801.935343369223,709.780666273249,832.408616304341,"ENSG00000111817","DSE"
"2645","ENSG00000111832.13",4558.64970797073,5111.66654447512,4680.85554753771,"ENSG00000111832","RWDD1"
"2646","ENSG00000111843.14",2875.5541954472,2749.39393301242,2515.19863488216,"ENSG00000111843","TMEM14C"
"2647","ENSG00000111845.5",3005.56570538904,2759.48701103516,2631.32383802833,"ENSG00000111845","PAK1IP1"
"2648","ENSG00000111850.11",702.13519765922,714.064578231214,759.082914440631,"ENSG00000111850","SMIM8"
"2649","ENSG00000111850.11",702.13519765922,714.064578231214,759.082914440631,"ENSG00000111850","SMIM8"
"2650","ENSG00000111860.14",1948.15434448173,1930.51988219162,1853.85858691448,"ENSG00000111860","CEP85L"
"2651","ENSG00000111875.8",2979.01804522854,3077.69214333204,2990.33299670062,"ENSG00000111875","ASF1A"
"2652","ENSG00000111877.18",1360.11459350417,1468.62749619012,1572.4153805428,"ENSG00000111877","MCM9"
"2653","ENSG00000111879.20",3617.47653337689,3389.743418112,3757.19986023877,"ENSG00000111879","FAM184A"
"2654","ENSG00000111880.16",3224.648322733,3148.85863798748,3189.2663121472,"ENSG00000111880","RNGTT"
"2655","ENSG00000111885.7",9712.8588810643,9721.43157234585,9569.13751270017,"ENSG00000111885","MAN1A1"
"2656","ENSG00000111897.7",12644.0648105511,12274.4135319724,11448.8054889355,"ENSG00000111897","SERINC1"
"2657","ENSG00000111906.18",2514.16488323242,2303.14896867962,2195.91682019245,"ENSG00000111906","HDDC2"
"2658","ENSG00000111911.7",3106.45157506069,2920.15667170109,2743.69173888174,"ENSG00000111911","HINT3"
"2659","ENSG00000111912.20",14068.2780742367,13073.7790351738,12304.7950059647,"ENSG00000111912","NCOA7"
"2660","ENSG00000112029.10",4306.00726893828,4435.68626469608,4631.00529225553,"ENSG00000112029","FBXO5"
"2661","ENSG00000112031.16",3063.59400299911,2910.92141636866,3073.86151908775,"ENSG00000112031","MTRF1L"
"2662","ENSG00000112033.14",792.770529608517,827.180746837665,826.615634879473,"ENSG00000112033","PPARD"
"2663","ENSG00000112038.18",5251.24814679793,5072.51902632453,6348.26507197076,"ENSG00000112038","OPRM1"
"2664","ENSG00000112039.6",756.325603302656,782.442678487374,783.847111134377,"ENSG00000112039","FANCE"
"2665","ENSG00000112062.11",4554.20497554555,4858.88446326083,4642.1222826882,"ENSG00000112062","MAPK14"
"2666","ENSG00000112078.14",14321.5787413311,13885.1519020707,13736.8399193524,"ENSG00000112078","KCTD20"
"2667","ENSG00000112079.9",2248.51190691222,2311.17203989122,2448.80496842559,"ENSG00000112079","STK38"
"2668","ENSG00000112081.17",19959.5408599308,21248.9216248831,21725.9106463984,"ENSG00000112081","SRSF3"
"2669","ENSG00000112096.19",3330.23281284618,3322.95355156098,3019.367219433,"ENSG00000112096","SOD2"
"2670","ENSG00000112096.19",3330.23281284618,3322.95355156098,3019.367219433,"ENSG00000112096","SOD2"
"2671","ENSG00000112110.10",1300.86492022388,1275.08312909403,1328.37358259411,"ENSG00000112110","MRPL18"
"2672","ENSG00000112118.20",14587.5908072361,15773.3903833796,16494.4469776366,"ENSG00000112118","MCM3"
"2673","ENSG00000112130.17",1911.57832530299,1920.51299160437,2080.79185230948,"ENSG00000112130","RNF8"
"2674","ENSG00000112139.17",552.204888411259,422.987903913653,603.794084479981,"ENSG00000112139","MDGA1"
"2675","ENSG00000112144.16",2791.0783790487,2875.13898414899,2821.16801637911,"ENSG00000112144","ICK"
"2676","ENSG00000112146.17",2563.70927219898,2866.31180192317,3285.75888774991,"ENSG00000112146","FBXO9"
"2677","ENSG00000112159.12",16370.1076678531,14845.3937884083,20444.1864802921,"ENSG00000112159","MDN1"
"2678","ENSG00000112167.10",417.904417926024,442.792555969977,389.962298394966,"ENSG00000112167","SAYSD1"
"2679","ENSG00000112182.16",633.890529119948,686.480919414607,584.712484050578,"ENSG00000112182","BACH2"
"2680","ENSG00000112200.17",7445.03935551706,7320.47110877808,7709.21122307221,"ENSG00000112200","ZNF451"
"2681","ENSG00000112208.11",1598.50879180228,1535.32837116349,1611.40501963611,"ENSG00000112208","BAG2"
"2682","ENSG00000112210.12",1977.60303507946,1901.42727389301,1908.45080621289,"ENSG00000112210","RAB23"
"2683","ENSG00000112218.9",705.375735294827,664.045949485235,701.321835113733,"ENSG00000112218","GPR63"
"2684","ENSG00000112234.9",5493.80763069795,5138.57641957327,4725.1441987394,"ENSG00000112234","FBXL4"
"2685","ENSG00000112237.13",7665.13703935827,7544.03050427289,7534.79932406469,"ENSG00000112237","CCNC"
"2686","ENSG00000112242.16",4931.5835614465,4918.46015715027,5118.45508816735,"ENSG00000112242","E2F3"
"2687","ENSG00000112245.13",7344.08576347082,7337.01906925314,7107.19650952866,"ENSG00000112245","PTP4A1"
"2688","ENSG00000112249.14",8538.63704280557,9152.73650739963,8922.2343480187,"ENSG00000112249","ASCC3"
"2689","ENSG00000112276.14",3181.8002881821,2984.3785824218,2869.2550210176,"ENSG00000112276","BVES"
"2690","ENSG00000112282.18",2402.27818126617,2359.78726946771,2655.82375874235,"ENSG00000112282","MED23"
