"","Geneid","DZ_curves_002_1","DZ_curves_002_2","DZ_curves_002_3","DZ_curves_003_1","DZ_curves_003_2","DZ_curves_003_3","DZ_curves_004_1","DZ_curves_004_2","DZ_curves_004_3","DZ_curves_005_1","DZ_curves_005_2","DZ_curves_005_3","DZ_curves_0075_1","DZ_curves_0075_2","DZ_curves_0075_3","DZ_curves_01_1","DZ_curves_01_2","DZ_curves_01_3","DZ_curves_1_1","DZ_curves_1_2","DZ_curves_1_3","DZ_curves_0_1","DZ_curves_0_2","DZ_curves_0_3","ensgene","symbol"
"2009","ENSG00000104343.21",4391.70965146984,4216.04537731455,4405.60717655598,4630.93082912962,4363.31523942611,4357.4933111491,4805.30344981327,4524.55798386429,4488.13536476092,4877.62683833317,4725.49665883954,4767.23572938848,4957.2811607629,4950.54934821476,4829.69767815597,4777.18109471623,4688.15213043985,4734.34046729678,5184.13130746497,4687.48441287601,4775.81080721054,4109.28562016969,4148.74145524375,4178.83000849661,"ENSG00000104343","UBE2W"
"2010","ENSG00000104356.11",3336.28828490033,4204.31936204434,4052.1693613189,4160.12845369842,4430.61406899992,4357.15120437802,4987.49798616514,4506.6341090697,4675.03589713388,4251.00628994399,4439.20144791528,5567.54372108868,4698.28865179143,4065.83758501138,5018.49074265687,4704.77072298554,4618.23668243259,5011.33027378567,5304.9773248048,4716.7173706471,5266.65293924471,4257.95967195677,4254.41973069671,4340.80386877009,"ENSG00000104356","POP1"
"2011","ENSG00000104365.16",1837.6716805129,2317.33294936963,1729.53912997571,1728.49789386611,2272.69907177216,2291.35037747375,1791.33048347594,2136.16944547652,2274.59737061282,2047.92251568937,2063.60154520405,1713.23146986513,1709.0170197941,1878.08708943375,1967.17242528567,2434.95051420966,1903.15711133142,1898.42783949629,2018.63857102598,2221.03694651298,1859.4362692805,1494.6338214882,1433.95280229613,1698.01380945446,"ENSG00000104365","IKBKB"
"2012","ENSG00000104368.19",2679.15199115641,2687.79961423226,2995.86320142117,2872.94441925022,2886.58575111598,2866.12107752887,2994.57793963334,2739.41616925728,2866.98651482018,2858.2604765457,3037.1836007107,3255.43116557585,3305.82809151362,3034.49532045826,3396.51676042188,3163.22582987298,3139.62254417935,3515.92101019236,3481.54693924316,3453.76045016825,3620.23466731067,2897.22541497953,3041.79174106884,2803.49613476918,"ENSG00000104368","PLAT"
"2013","ENSG00000104375.17",535.614827243743,539.579420667142,602.668357089064,510.366259442514,437.436401966699,489.003127701915,482.776372695848,486.148581978332,457.2755679627,433.249763067351,466.501814369864,479.074345968815,517.301641619668,480.818346529739,504.539341371424,471.626571807684,473.127775530401,405.15009051182,435.371538615551,411.682449913581,332.653520574325,624.461515023779,610.719316542989,573.369484500859,"ENSG00000104375","STK3"
"2014","ENSG00000104381.14",3357.76710682533,3603.42040351005,3462.95783671845,3671.71738209507,3580.87416861784,3631.35955704432,3650.34089317117,4203.58492980689,3436.85999264252,3806.52737046613,3653.39374295033,3678.5767771173,3742.28317992082,3929.76495498898,3625.62135919817,3744.21702865547,3585.53986079915,3763.31656955181,4012.75565670672,3940.91641120295,3726.8780066553,3671.37677401329,3743.27843261615,3894.20148624675,"ENSG00000104381","GDAP1"
"2015","ENSG00000104388.15",6141.30047982973,6150.31102095503,6459.84519893727,6173.2524252801,6181.73504716903,6152.35779164615,6573.69549024107,5848.64497965187,6118.31408747586,5950.85967630356,6308.93959286135,6919.04149695372,7079.15333764241,6407.00381946377,7409.46509581397,6210.90929436325,6926.28750446415,6986.61128412588,7351.37199604457,7076.79028938902,7123.65664973036,6189.10672904325,6141.70771731537,6203.04263269656,"ENSG00000104388","RAB2A"
"2016","ENSG00000104408.11",49771.5429104226,43847.6213664486,46012.3892966124,51427.9043257819,44255.7288193631,43752.0644937439,45573.8192813903,46524.8106452857,44713.3742032889,48958.9871779757,45257.8766962069,45916.0940651466,48777.5819700732,51467.5207142303,43613.3532841899,46808.986731313,48846.1782215705,47705.4199919465,47023.2658485477,48615.0591927578,42189.0694138646,46072.3184352508,42816.4545839345,37692.2072341365,"ENSG00000104408","EIF3E"
"2017","ENSG00000104412.8",2799.54748915091,2680.64819662443,2674.0122148472,2589.43326367794,2482.69580891313,2528.70323800053,2413.48561120324,2335.24635200919,2386.22248824055,2508.34552895907,2481.62121832003,2604.08260551349,2697.76143949912,2572.78354748405,2544.94235027508,2563.48099386087,2587.13084725215,2727.28857626042,2755.97928404779,2744.37625560512,2742.81489342376,2770.25980064038,2590.92798623608,2284.43154373174,"ENSG00000104412","EMC2"
"2018","ENSG00000104419.17",1090.776992472,897.015710303337,1007.4761360932,1205.92807880895,1000.60442764915,724.499242631734,591.089579838759,792.975093100678,789.333902245795,1007.63027144211,1178.01189873478,970.150278037358,959.466390831999,1507.51709428359,1443.4516989772,1153.10609697872,1588.86488047715,1062.11725949369,692.198306318234,747.512531492305,455.889638721991,700.674062150738,763.976922826447,706.291466943575,"ENSG00000104419","NDRG1"
"2019","ENSG00000104427.12",3196.82702094611,3166.59972146764,3047.831479141,3174.63012299294,3215.62173109105,3143.12064535038,3111.94360771526,3160.82311780138,3294.00459462272,3364.72317996243,3322.89050348324,3297.5415252038,3130.71492691567,3099.93067857069,3174.64508056258,3297.65475795838,3399.0177754251,3094.99176741867,3193.85124067338,3320.60766329929,3273.70108682313,2931.92380962827,2836.45771573567,2888.9351012323,"ENSG00000104427","ZC2HC1A"
"2020","ENSG00000104432.14",903.065295293711,953.836968917616,1027.36074339455,913.197225483148,1043.27191596033,1034.90335888697,918.901004855028,1048.42662691964,1079.33083315233,1162.32672567942,1099.96079257831,1067.50607532611,1092.67770747932,1050.97208526126,1059.65947834905,1045.61230072081,969.408002734177,1038.3231693735,1107.95758403131,1212.62974468542,1046.82589581612,834.81923969976,922.212025614891,795.814156393485,"ENSG00000104432","IL7"
"2021","ENSG00000104435.14",85683.4791483946,70874.8941346274,69061.21530945,31940.6881005983,24841.7136043006,21999.4377649198,10305.6839417693,10917.3105687607,10330.8207668421,8175.50409030064,7911.9411505012,7446.75398955289,5998.85377269611,5868.76603738263,5577.89043194578,5180.01785078871,5292.01330802563,4417.06787397292,3782.37471674984,3494.91804042355,3266.25068067072,123936.241054249,118188.683541149,105735.815594227,"ENSG00000104435","STMN2"
"2022","ENSG00000104442.10",5247.50477790619,5230.54368716785,5259.30656614933,5428.52409820945,5036.418191668,5065.8424384098,5354.3636468648,4945.44250917159,5072.38223743543,5111.66525975028,4898.6221679396,5410.79309786864,5161.01365823411,5097.24667208364,4986.03628854449,4897.92971879255,4946.48327319227,5215.96067122213,4953.63888718834,4858.64285140962,5094.76035639726,5510.93630380577,5615.08285125797,5303.77938856806,"ENSG00000104442","ARMC1"
"2023","ENSG00000104472.10",1942.38127557335,1887.07249719254,2048.54112954248,2030.37249035727,1829.66554431287,1984.5377048092,2132.80085437578,1910.07982886813,2092.68664347593,1989.72375967599,1956.99698345993,2164.97710223876,2166.03066198151,1943.89777925522,2113.13037660504,2007.26531241093,2085.03739595953,2092.07391649973,2097.43225226786,1998.6097990123,2087.46026432329,1951.70014815284,2061.55423180835,2026.65545862135,"ENSG00000104472","CHRAC1"
"2024","ENSG00000104490.18",912.257099777847,1132.91425318661,1081.05748360706,1117.54762994155,1161.08235525538,1158.79919365435,1284.31305422753,1173.15175441692,1336.54669942409,1151.3361904014,1191.59637485406,1336.95180317012,1329.49961954788,1174.3669443373,1261.4307867798,1311.83043042799,1141.96059700415,1300.15620714043,1228.89913008395,1239.82423571269,1433.74713708629,994.971575946588,1079.19556267314,995.517336308024,"ENSG00000104490","NCALD"
"2025","ENSG00000104497.15",829.677806226137,686.580635570454,768.335259527945,775.280098503229,749.771649732679,695.789750733479,660.53089049932,635.523410144682,728.751832338215,753.19837363968,708.940848539636,754.939328700262,762.532193993655,717.184857486762,722.17495061579,856.452035838219,832.978159004703,830.873612209911,762.116994195802,933.680299860532,837.297201971203,747.836637126412,775.15674825364,639.674982350983,"ENSG00000104497","SNX16"
"2026","ENSG00000104517.13",17838.6226908989,19690.3143648969,16985.0318840415,14192.8145507232,18269.9541742614,19109.1574063713,12826.8380646957,18765.1974773116,18533.1327864065,17336.8437419424,15898.1047492631,13921.1893204759,13930.6968450827,17139.3408465118,16168.4890351413,18188.6233354993,18414.7838704436,17161.4804410085,12759.3239482366,17609.0020349754,15406.3904929952,16187.0215706868,15273.714868638,18574.6729392448,"ENSG00000104517","UBR5"
"2027","ENSG00000104522.16",969.999980494785,1009.15440948522,1007.07373149536,1162.53785414363,1048.70539439646,1149.12129571551,1237.23499556374,1192.42066714489,1135.20762930465,1222.5562703241,1208.66916884608,1297.16010433215,1296.96502526078,1233.02452474531,1384.80579090788,1312.98288928175,1261.25177960368,1403.71725619643,1557.85836650115,1469.45798252318,1651.29228332454,961.034602475179,1008.89416147335,1032.05613287419,"ENSG00000104522","TSTA3"
"2028","ENSG00000104524.14",164.944237940171,224.890005697318,224.134138884724,227.998520920172,258.859432644667,261.567403184554,279.737110972511,255.93085383407,247.535096495369,274.907800804735,276.946975533875,257.084188681633,246.34430737172,236.513817991207,332.15968308444,227.315224432016,287.134046811054,296.301793188005,296.286289991232,266.058964547,298.02293312054,206.716013630561,271.749317124591,244.175402491142,"ENSG00000104524","PYCR3"
"2029","ENSG00000104529.19",12469.9750453704,10891.2890160365,11051.5648925824,11828.0685398762,11012.7467014852,11504.4234160067,10947.7748867716,11473.242455452,10943.7358716368,11563.5792727828,11005.4921983347,10875.1683895996,10896.0385981489,11809.2672383873,10941.0641195885,11347.5954011196,11135.1235868138,10636.6254545896,10967.3486136635,10760.4744492918,10013.13124526,11152.7223104592,10859.5594446327,10057.412408026,"ENSG00000104529","EEF1D"
"2030","ENSG00000104549.12",11269.1129083031,11290.1200382074,11465.1832442612,11131.5243740233,11257.2547076998,11184.032137259,11648.4643706607,10949.7046080809,11357.6117525957,10798.5771902841,11238.6047809754,12205.2130272406,11596.9549629499,11655.3880727561,12487.798857447,11422.2509087058,11386.5742782629,11989.7188922881,12690.0375203517,12059.803630729,12970.8659612674,11742.20617825,12030.5740117025,11509.8498224665,"ENSG00000104549","SQLE"
"2031","ENSG00000104613.12",4980.59976387982,4680.97041430246,4298.01760614672,4339.73399771907,4220.37173663117,4016.2520181046,3768.05352800377,4201.19316603788,4252.13264132216,4045.7798810467,4316.57029606276,3975.5382025766,4171.21711172244,4380.64246901359,4189.91235132481,4648.30537119051,4439.74061253493,4307.41724662359,4160.63073838418,4322.53024069147,4440.52081481759,4198.91795891488,3972.61734003942,3919.34059836616,"ENSG00000104613","INTS10"
"2032","ENSG00000104626.15",1893.77975233738,2226.84351362108,2155.92279104644,2040.08639238719,2100.20180035965,2054.15261432569,2057.00806883995,1986.54314556082,2156.42750774687,1998.25159899819,2052.73133919982,2154.4021801851,2055.51581193,1973.27571240236,2261.66412843161,2002.58041534326,2039.42380495768,2277.99469025268,2101.2823751142,2177.00918895982,2337.83995182924,2339.61040696224,2441.34795031917,2369.50576770777,"ENSG00000104626","ERI1"
"2033","ENSG00000104635.15",10452.8877463141,10079.9078269231,10780.7847540954,10264.8045116883,9492.73888384805,9749.80859898219,9328.16501377604,8838.11303359073,9148.53934030627,8468.50237908157,8117.73502328459,8723.02404503117,7743.78678828054,7746.67288145027,7510.49306156571,6790.15449101501,6683.20816245595,6857.18382189672,5417.92660356764,5407.58242394605,5506.35773323902,11097.5219752796,11430.9101411112,10627.445529286,"ENSG00000104635","SLC39A14"
"2034","ENSG00000104643.10",4045.16338912399,4054.23796792617,3823.97636078781,3846.706051315,3933.71526503621,3798.40163194146,3639.27621939809,3905.28851377789,3709.7281331944,3872.20199452397,3634.93019299977,3526.1988662758,3610.49623115194,3576.85648108349,3406.96441384467,3685.66641230769,3815.65702532157,3523.08106328773,3134.58262162774,3286.89730009283,3248.53883617889,3681.04062827346,3813.91443539486,3688.52732421724,"ENSG00000104643","MTMR9"
"2035","ENSG00000104660.19",4807.26988248598,4088.00531942796,4181.69262659729,4603.45782429311,4103.39454556803,3782.8555221125,4620.4660992253,4406.95753568712,4239.45823613351,3791.55790760858,4259.26107432845,4734.03180525879,4270.02421844812,3661.54338275713,4272.99158161145,4114.87489668748,4172.30704539673,4560.27396361317,4443.92930629103,4229.35036776394,4625.66257663583,4605.47560307952,4886.60955084263,4741.60773882933,"ENSG00000104660","LEPROTL1"
"2036","ENSG00000104671.8",2186.05356324367,2172.49112418294,2197.33424985484,2251.81263331094,2170.10785352736,2089.50052203232,2205.58745284552,2194.21319511089,2125.97615352247,2121.17022543444,2063.73830297973,2240.47959894807,2148.04236440933,2223.73522848631,2167.54717662771,2070.55596867341,2179.71255280448,2125.37825686428,2171.39049298064,2097.03837394665,2045.75173449407,2291.93082166749,2254.19707290052,2197.6126556557,"ENSG00000104671","DCTN6"
"2037","ENSG00000104679.12",737.832765531658,807.784047437308,890.41791173337,869.037735537747,939.390009763478,954.747365518477,928.147996982061,920.624277075619,917.47933855195,899.03820553043,957.789387250343,967.112714144801,964.526909364852,947.326723207074,908.84022751583,892.99168530266,876.551561578899,902.078698984076,990.997724632803,882.972828818779,917.210368926768,797.402313420081,812.864152509181,829.026698983708,"ENSG00000104679","R3HCC1"
"2038","ENSG00000104687.14",6967.14920110618,6845.124048519,7221.62303604379,7450.35374731009,6823.07170028048,6836.57649263391,7100.99571874485,6550.88993710896,6679.86015618394,6655.44627952395,6749.90492514667,7177.18789129421,7420.71199895992,6965.32719241543,7314.02262594817,6642.56886185617,6836.25751003468,7071.37237441652,7024.68652416102,6807.21870523367,7050.84688167078,7190.61043282015,7311.99244620927,6795.0408612668,"ENSG00000104687","GSR"
"2039","ENSG00000104691.16",893.85705459948,929.955034423312,921.996293287208,935.564970783115,989.400905339736,883.22650627591,969.628512724872,898.702817058241,909.400890388256,925.549937216615,892.160655944185,941.228756461796,919.413746281461,1056.69018282228,917.254451205182,838.742907249505,926.677195312196,906.194593529615,911.900405705489,888.695305495403,860.038214840126,987.139825148059,909.359203509993,991.712711875313,"ENSG00000104691","UBXN8"
"2040","ENSG00000104695.13",3878.29211085731,3689.58926960272,3908.1197119553,3844.27317889635,3639.82256565239,3585.9980977395,3752.79779445817,3631.66975848979,3589.52018875104,3634.58672357175,3704.74680535216,3835.01993211828,3915.57220736477,3825.18606754966,3792.59416174582,3600.13218139437,3765.9375285158,3615.15273128252,3794.58612840555,3654.13778246577,3764.13563186754,3989.45593555504,3959.21727024923,3616.30812549371,"ENSG00000104695","PPP2CB"
"2041","ENSG00000104714.14",1682.5076348832,1771.56335170812,1492.89530286874,1353.92501494345,1636.31047377037,1674.74508543955,1226.85631201107,1631.52817806958,1610.72459622427,1654.308805785,1553.47899462964,1211.11336650819,1279.68743224748,1499.59104794853,1334.03561727895,1726.36362613105,1617.98112826785,1392.41195747247,1226.12670369792,1530.20342302334,1431.05884980254,1417.90772305054,1457.27267474017,1706.90685534756,"ENSG00000104714","ERICH1"
"2042","ENSG00000104722.14",11229.6116953721,11460.7264509056,12854.5081393229,13148.4359227579,13718.3600302183,13329.0829986015,15457.3006530943,14346.5953078226,14735.4341628372,15374.6598335985,15985.464310015,17557.5460647772,18155.1944095372,16555.9158924041,20720.297694531,17260.3526250765,17759.7657274834,19122.237189635,21284.4138805058,20157.422925048,22793.4189823113,12686.7828892126,12572.1359822974,11732.6998171872,"ENSG00000104722","NEFM"
"2043","ENSG00000104723.21",5639.3272314373,5260.51922990877,5478.7677341828,5521.75196929945,5199.05650688051,5144.35411426887,5490.11221780697,5397.53162464911,5329.12590255854,5718.6297462775,5112.77859404885,5341.83170867378,5560.50150021861,5553.52456299914,5242.89550246374,5506.93978874804,5653.41546976638,5715.48313581586,5754.16018948239,5822.72298207768,5660.52123357236,5731.10297785299,5637.75929609133,5408.39741362721,"ENSG00000104723","TUSC3"
"2044","ENSG00000104728.16",2619.46364648775,2957.78264781648,2398.55967130444,2135.66672078069,2308.61816757376,2415.59717086375,2183.25144914401,2275.79657308485,2689.79843165128,2358.56349156834,2410.89749283618,2012.25727796329,1962.7704771967,2206.23548581943,2124.37012612109,2567.80837637571,2285.4708973715,2112.97435585469,1843.66483585741,2035.42225273107,1817.23443209022,2603.36262387173,2437.4105475898,2632.57262526953,"ENSG00000104728","ARHGEF10"
"2045","ENSG00000104731.14",1535.52299086183,1695.36114924254,1499.16713853929,1308.6986766751,1599.09689625322,1623.7076735001,1525.28779802492,1528.41486740506,1649.60078291253,1403.77788558726,1548.10588023549,1354.34289937535,1389.10891246856,1418.75691117095,1453.50099641719,1539.09327797198,1440.14489111475,1317.47225731921,1239.49477805063,1474.36828385681,1311.13284098067,1571.24839157868,1493.92806313419,1797.00187576688,"ENSG00000104731","KLHDC4"
"2046","ENSG00000104731.14",1535.52299086183,1695.36114924254,1499.16713853929,1308.6986766751,1599.09689625322,1623.7076735001,1525.28779802492,1528.41486740506,1649.60078291253,1403.77788558726,1548.10588023549,1354.34289937535,1389.10891246856,1418.75691117095,1453.50099641719,1539.09327797198,1440.14489111475,1317.47225731921,1239.49477805063,1474.36828385681,1311.13284098067,1571.24839157868,1493.92806313419,1797.00187576688,"ENSG00000104731","KLHDC4"
"2047","ENSG00000104738.18",12444.5944704243,14436.3840032219,13892.8384537739,13598.3760833559,13655.7122782634,14262.9141873125,13978.3666837996,12581.3788690728,13932.5904104903,12572.5291016546,13655.7087024714,14474.29738727,13489.9375503062,12778.4189780968,17329.9870114059,13257.7587727318,13181.5007817923,13739.5145878578,14976.5360130187,14993.5850276865,17451.8847046861,16354.4523525688,16821.8779638922,17306.4867384256,"ENSG00000104738","MCM4"
"2048","ENSG00000104756.16",2409.03610987819,2399.62238160651,2245.82846612859,2306.75131148354,2715.86848566622,2401.68004834412,2296.49460256257,2199.423666511,2310.71373081108,2004.11097419092,2311.1821168569,2324.38972437592,2241.624466187,2149.71938448487,2452.29043226142,2177.20346409589,2319.93089149314,2235.23864926403,2112.53651232148,2237.68764486093,2394.26209761871,2354.90609991108,2427.96386115807,2423.68372999329,"ENSG00000104756","KCTD9"
"2049","ENSG00000104760.17",380.728008630241,498.1255275168,452.124989873423,363.781589192831,358.689084435843,398.492958626695,362.345209127276,328.673678576129,411.886645175931,366.552892411131,432.804412796536,414.487855742018,325.871312375251,422.451663011789,450.264858883196,444.151908574234,440.687033955144,420.881611834629,342.130136941899,399.771354045126,369.127342326036,448.832778243726,424.085742879018,452.305315375335,"ENSG00000104760","FGL1"
"2050","ENSG00000104763.20",4107.27169930886,3966.58706117488,4185.25541322437,4171.20769905573,4067.04037522468,4497.62125553145,4299.58143408418,4009.7503596409,3961.92294573075,4311.76765693192,4180.57627243879,4435.78080035034,4316.21068642206,4237.18009645377,4264.61863298503,4257.5678278807,4229.53669604609,4310.72824804053,4318.3714714994,4437.31748627318,3996.17879406768,4280.84757373667,4022.82176535272,3796.79797053485,"ENSG00000104763","ASAH1"
"2051","ENSG00000104765.16",6296.47532171622,6223.57339289228,6866.13720514964,6327.0997964303,6943.46674262683,6194.46175835024,6756.4951647238,6734.89523665802,6087.82218684951,7319.9888428168,6505.23676164836,6576.85009999714,7761.6107079613,7398.19002864136,7390.83733611861,7272.58878147864,7858.98119166962,7512.99762046003,7881.39711148064,7899.52454149858,7538.81623670068,6781.55527567079,6310.48524043009,5989.54200737594,"ENSG00000104765","BNIP3L"
"2052","ENSG00000104774.13",1891.13804993939,1745.79172551572,1742.01731804282,1962.86529162118,2042.23574555914,2007.83682087063,2166.43150392999,2210.49229527356,2304.05269512826,2426.52087642663,2323.25400508845,2268.20032490612,2417.27361740275,2549.41955594016,2296.90265222871,2678.82881877736,2503.65348404136,2570.54963888718,2936.45210136394,2865.83822051159,2795.77117723799,1706.36201981878,1660.45212081916,1600.84722852895,"ENSG00000104774","MAN2B1"
"2053","ENSG00000104805.16",2220.2607677682,1998.86413375746,2072.71337222961,2443.72457674379,2129.37391053375,2247.67143386101,2155.40015434549,2251.13652491968,2055.02814235484,2250.4826099232,2258.75407093369,2002.54871406397,2222.79654307891,2239.78275113766,2134.50221390239,1936.63878191859,2143.57988195264,2126.16059171941,2095.23723064443,2038.30513816934,2073.15260356025,2263.39697601264,2238.67270476864,2232.82053225348,"ENSG00000104805","NUCB1"
"2054","ENSG00000104812.15",1090.17769382334,1090.82434176173,1398.17518404613,1275.9189995438,1341.09141208256,1405.23992495102,1384.77950446276,1337.18362622393,1281.78801304884,1322.80027383167,1319.89303789842,1292.73127258878,1428.11385495849,1289.53976412642,1414.25855129928,1356.97194598613,1208.15736138421,1343.99264217084,1249.10876441776,1259.61323309695,1150.75705735787,1168.00897418965,1130.00275971657,1067.69364651664,"ENSG00000104812","GYS1"
"2055","ENSG00000104823.9",1558.63325564419,1551.18141356331,1533.9260182467,1605.0523344981,1560.48684324698,1591.59018417426,1797.32249068321,1554.9238417379,1644.74449624114,1714.13892555055,1718.08949193891,1746.46690742257,1770.26480444636,1764.94776411093,1913.21175892161,1731.31644411516,1674.41193158981,1806.86962011076,1865.64291667161,1832.46320361956,1721.33342287944,1541.9549786644,1593.69007855577,1344.86894011126,"ENSG00000104823","ECH1"
"2056","ENSG00000104824.18",15319.6316762202,16208.5221225271,16808.9642272907,17993.9078842334,16761.153830346,18403.7700489738,17924.6504100517,17526.3236861105,16611.8350565734,16506.004882706,17484.1575492517,17757.6392100377,16661.1643741053,16452.237569342,17840.7308033522,16965.4771592843,15501.0212732464,16268.2102992841,17878.0703814066,16711.3224745,17520.4789144282,16528.0773563947,17362.931127171,17825.4869826376,"ENSG00000104824","HNRNPL"
"2057","ENSG00000104825.17",352.633733638103,225.07361664975,274.947825946692,260.097226167259,278.404726819421,344.898825438774,287.513869285906,305.877729478925,284.903746778064,273.645393384702,305.861957974371,333.965477315006,343.844862950505,328.157648127248,322.553107211283,301.638001484792,354.253699324685,375.211587239216,428.927461034069,377.886437128688,473.671575361989,296.566634649446,296.431052820885,327.945344138051,"ENSG00000104825","NFKBIB"
"2058","ENSG00000104833.12",1899.99877032339,1602.97856750616,1822.41939185893,1923.71875115522,1900.64477816692,1782.18818481376,2062.83141955588,1884.13378798291,1854.67309855805,2048.8767879447,1905.50231158348,2004.70965389432,2056.53127862114,1890.80248409283,2013.00118277273,1950.96915670296,2180.26898973431,2114.20854058837,2289.73407179767,2062.87251468681,2162.5169314784,1909.88213051205,1839.40391927314,1568.79225302547,"ENSG00000104833","TUBB4A"
"2059","ENSG00000104835.15",447.356078683566,369.393391240489,344.440600243583,380.585455900884,383.681908841928,427.762180565041,339.830403607033,383.536935268188,400.761680226036,350.11272623991,330.082402862398,283.590340914056,301.89816655955,357.501853629368,331.420167551638,324.436689008125,333.930402299164,310.215792215532,269.574657953543,285.812383137351,299.29496361615,443.089465097703,352.700576686434,413.18524601431,"ENSG00000104835","SARS2"
"2060","ENSG00000104852.15",4095.78829883877,4122.02498354909,4020.29869808371,4105.36793809025,4261.45513897227,4281.75388783359,4362.46974277285,4272.72938962642,4191.00913378443,4182.40229179339,4338.89824279243,4511.36149121298,4243.88734723615,3899.23387282194,4579.03265080967,4036.04059006382,4198.78580145352,4229.80722688326,4334.85248596983,3952.00269375679,4263.95517243723,4111.12756364458,4111.09552082134,4208.03524808007,"ENSG00000104852","SNRNP70"
"2061","ENSG00000104853.16",1661.18567862306,1699.66439400364,1602.97675945888,1646.22950643062,1498.96131975653,1647.08305077909,1708.02082113957,1582.84600013574,1560.12115183699,1553.48804647532,1555.91948350342,1568.26423905835,1645.82792476512,1455.21467088824,1606.86840088757,1518.33819884841,1450.765834439,1610.01272833749,1537.57495987634,1344.25333122828,1614.37908696939,1766.08544227991,1801.40169166938,1899.23307383938,"ENSG00000104853","CLPTM1"
"2062","ENSG00000104859.15",830.161197083701,775.436986862994,704.888975092133,613.829851270959,758.48514644351,703.793728528878,624.972784506519,792.630961933497,732.525474571571,666.655352110044,716.995948999089,691.615379299434,563.981617141995,606.66867972382,671.966358398046,803.388113308307,829.47558631637,653.016063195723,603.842001032278,728.370279247838,696.997539707907,640.778761260133,565.433567675545,756.231108600838,"ENSG00000104859","CLASRP"
"2063","ENSG00000104866.11",427.338164203679,481.985079730668,433.799532862632,477.022047873676,519.553903875292,476.078083702476,573.464240617607,565.32429425215,476.676784453984,485.171478137878,531.053039550774,525.128277116747,541.29660781027,499.675969773483,504.963119119499,543.12473137967,459.686982160907,571.450098332686,586.908944752007,587.156064604387,552.505269272596,482.25711692271,477.989460292848,505.69344183598,"ENSG00000104866","PPP1R37"
"2064","ENSG00000104870.13",414.1649955341,268.308318678225,297.002618459184,302.715082972773,467.569912368956,332.777311766211,406.220003051768,294.366320503386,311.572650832862,314.644272332118,286.432173901789,402.718459914267,294.5167316331,505.771283972432,335.510844258898,324.010523262408,455.373909388598,335.854004570916,486.604009667965,471.794152689247,318.877544792881,325.439514264569,448.065890947196,249.360833487166,"ENSG00000104870","FCGRT"
"2065","ENSG00000104872.11",996.887972134872,1140.99825924257,1192.66201197146,1136.44736693898,1127.51703670431,1168.56850155461,1140.86385225214,1089.02935978199,1159.94726454951,1090.67565494691,1094.42024672057,1133.46821567165,1158.11182904572,1088.64551049923,1212.62188195314,1112.55280882953,1084.66859055739,1200.66163071401,1320.71403508754,1207.78057921497,1290.61428042843,1103.62125594074,1130.03670481832,1213.56582667903,"ENSG00000104872","PIH1D1"
"2066","ENSG00000104880.19",1270.79513567306,1315.56387997232,1446.8293013725,1400.00344497407,1320.44285217801,1406.5192806776,1418.74960721402,1376.28092036395,1362.66192919961,1372.68389841052,1431.33889820831,1351.27796385089,1357.90372534555,1392.53787479594,1396.15927721833,1175.93363003116,1273.11218341408,1271.23228980472,1337.53332386039,1229.41198557917,1275.58803202293,1383.15628798474,1478.16596211439,1400.89625687726,"ENSG00000104880","ARHGEF18"
"2067","ENSG00000104881.16",315.614720008479,324.498343245071,318.723757206678,270.313880067955,269.500895646433,180.968362298832,205.525263581127,135.719582177942,216.845709034988,158.196521264567,308.217198561424,118.26392190708,154.336657601028,198.927196589632,146.651603424353,171.195793207932,219.513204152384,234.491720048956,168.136349652174,129.172599038166,109.503234250731,267.427051211499,390.049553126032,300.323620607511,"ENSG00000104881","PPP1R13L"
"2068","ENSG00000104884.17",989.763702570057,1042.22683379418,1036.89057911997,955.251072252187,937.457610784886,891.397602260058,1136.90955564736,974.613757981218,880.048782343884,735.685954225538,952.80144072327,904.122967706959,980.977332336284,1043.0759052597,833.409686170702,985.794399972483,973.100387298413,1108.72122540981,1005.54771997846,1025.95922923254,901.858964832164,861.167073554826,715.856360111936,1142.6991359211,"ENSG00000104884","ERCC2"
"2069","ENSG00000104885.19",2964.92715022203,3058.75027686196,2893.89408858405,2730.08766634461,3160.8457548414,2956.49913961956,2741.99747066805,2970.28930319909,2926.16107351113,3021.06869303033,3140.27631508035,2840.35106037066,2904.07906495708,2825.31108438234,2953.34355601811,3154.73379121659,3108.49175575552,3226.7711571997,3066.06357870428,3320.43347716026,3287.60382129691,2882.15481994335,2853.75379035675,2962.28238911695,"ENSG00000104885","DOT1L"
"2070","ENSG00000104886.12",568.148410340232,607.855968409432,610.864484437034,574.286436598352,624.490206861526,561.328303443561,707.520133367043,585.255771564025,622.917448135799,652.31084532223,618.028401896354,669.596284401807,635.528617928093,591.894844885423,672.717235346977,580.835170634043,618.444029585455,666.995473836914,712.267289866952,665.541125023999,682.448418618739,538.771484201987,570.687984863779,544.755402306497,"ENSG00000104886","PLEKHJ1"
